page,rank,rank_change,product_id,product_name,price_band,shop_name,user_payment_amount,click_count,deal_count,click_deal_conversion,product_row_key,product_image_url,shop_image_url
17,165,165 首次上榜,3832450886081315297,【花小龙专属】水醒喝0脂0糖黑咖啡美式咖啡3秒速溶H冷热双泡,¥9-¥49,水醒喝,¥75万 - ¥100万,25万 - 50万,2.5万 - 5万,7.5% - 10%,3832450886081315297_165,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_7002652ca73d88024f2ce48f2302e78c_sx_331914_www1200-1200,https://p6-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/5054890e884e4130829b83cbfba80f5a~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818403922&x-signature=Qf2CLf14pCvVgnl%2BRDbjHM7zuv4%3D
17,166,166 首次上榜,3816125652885700622,伊利（5月）金典纯牛奶200ml*12盒*3箱 营养早餐送礼 DR专属,¥89,伊利集团乳制品专卖店,¥75万 - ¥100万,10万 - 25万,"7,500 - 1万",10% - 15%,3816125652885700622_166,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_d4ff992bddad757d119c052d9773abd5_sx_508462_www800-800,https://p3-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/45b9e776961b4d9483b02cf12d42faf9~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818401719&x-signature=Bv8pSujgGVPDk9VX3IO%2B07ybpYQ%3D
17,167,167 首次上榜,3700327253088010295,【大瓶分享装】元气森林好自在无糖饮料900mL*12 红豆薏米水,¥82,元气森林官方旗舰店,¥75万 - ¥100万,10万 - 25万,1万 - 2.5万,15% - 20%,3700327253088010295_167,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_e0b0e53d5819c014f5c17ae99701b504_sx_261033_www800-800,https://p6-ecom-qualification-sign.ecombdimg.com/tos-cn-i-tsivw11p2g/2c49b21ae2b44bbc8a2602c8a53bac16~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818404288&x-signature=9rKCaUKBK37FZwGcV90jaTpx%2BlI%3D
17,168,168 首次上榜,3573041944248619136,低糖升级【150杯 送电动搅拌杯】四只猫拿铁特浓蓝山燕麦速溶咖啡,¥229,四只猫冲饮旗舰店,¥75万 - ¥100万,10万 - 25万,"7,500 - 1万",10% - 15%,3573041944248619136_168,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_b22ac2862d5a689e7f034fc44cceaa43_sx_878763_www2222-2222,https://p3-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/c2c642c78d4349e3befcb819e95356d3~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818403378&x-signature=t9lVDlsKX%2BIXQ%2F71MUSj4fdYeT0%3D
17,169,169 首次上榜,3743389958707216608,【贝因美】3.6g乳蛋白高原纯牛奶200ml*10盒*4提整箱装,¥89,贝因美牛奶旗舰店,¥75万 - ¥100万,10万 - 25万,1万 - 2.5万,10% - 15%,3743389958707216608_169,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/png_m_d7bd2d19f866ab8ccb5ee7ca8fdcae1e_sx_465050_www800-800,https://p3-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/5484e213a44b4c0e954320582e80a566~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818402819&x-signature=p7CD5diyYmAXNQE7hF3xzMbe2ZE%3D
17,170,170 首次上榜,3820776666704249240,认养一头牛蜜桃燕麦风味酸奶生牛乳200g*10盒*2箱营养早餐饮品,¥89,认养一头牛官方旗舰店,¥75万 - ¥100万,10万 - 25万,1万 - 2.5万,15% - 20%,3820776666704249240_170,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_5088406f9e181797b4ebac7cb13c1325_sx_550312_www800-800,https://p3-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/89cc62db0262443f9f83b05dcb9b1f1c~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818402192&x-signature=ubbk3Brt68%2FOdRjJ4RzBTbPuHYw%3D
18,171,171 32,3773452584543715502,【送货上门】27000天然矿泉水长白山低钠婴儿水同款母婴水1L*12瓶,¥89-¥840,27000官方旗舰店,¥75万 - ¥100万,7.5万 - 10万,"7,500 - 1万",10% - 15%,3773452584543715502_171,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_b6edb4685457c3e3ca9f1322d55e54d0_sx_357352_www800-800,https://p6-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/789def6f319443359c067edb76f65b93~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818401799&x-signature=lte%2Bkr5F69h5vr0r30Fz2bMnx4U%3D
18,172,172 57,3810349997862551575,康师傅pH9.0电解碱性水-柠檬味弱碱性水解渴15瓶整箱囤货直播大瓶,¥60-¥120,康师傅水饮旗舰店,¥75万 - ¥100万,10万 - 25万,1万 - 2.5万,15% - 20%,3810349997862551575_172,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/png_m_6d42dabcd58d4cd0234066170e5dd663_sx_499272_www800-800,https://p3-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/d5836d7e74b24c94b9ec047688a84929~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818401115&x-signature=XOxGQ9Py6rRwYdHXkrZW38bDsXI%3D
18,173,173 首次上榜,3743380885630746948,1916青柑普洱 陶缸陈藏生晒小青柑耐泡回甘新会陈皮,¥398-¥876,阿方家官方旗舰店,¥75万 - ¥100万,1万 - 2.5万,"1,000 - 2,500",20% - 25%,3743380885630746948_173,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_31aadf77533e2bcafde5bc7b102b6d39_sx_715040_www2336-2336,https://p6-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/0a65410e4d1a4b57a73d56c559cd60c7~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818402878&x-signature=%2Bwr62oVCDcD%2FZnw7l92jH%2BtX16k%3D
18,174,174 首次上榜,3732441292626592037,新驼【七夕好礼】有机纯驼奶粉1000g*1袋 新疆奶源中老年优选,¥458,新驼官方旗舰店,¥75万 - ¥100万,5万 - 7.5万,"1,000 - 2,500",7.5% - 10%,3732441292626592037_174,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_6af363b70a49d24a8bfd4b7905e022d3_sx_462481_www800-800,https://p3-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/285b38c13d384214af8edf381d60ac66~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818401583&x-signature=7V7adOIAzZJwjDWa%2Fgw8680x1dw%3D
18,175,175 首次上榜,3831146250951066520,【两种口味+吸管】羽衣甘蓝青苹果水+羽衣甘蓝芭乐柠檬水清爽饮品,¥73,轻上轻饮官方旗舰店,¥75万 - ¥100万,10万 - 25万,1万 - 2.5万,15% - 20%,3831146250951066520_175,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_e75dd6561c05b8c8ad481997b3d1ccd5_sx_699269_www800-800,https://p6-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/c89766a00b7d47cfa39b6ea13ff7de80~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818403487&x-signature=yBykpU8sIe14QdenYC9nZYD7zWk%3D
18,176,176 108,3831328952476107027,水醒喝0糖0脂黑咖啡 美式咖啡3秒速溶口感醇厚冷热D双泡,¥9-¥49,水醒喝,¥75万 - ¥100万,25万 - 50万,1万 - 2.5万,5% - 7.5%,3831328952476107027_176,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_7002652ca73d88024f2ce48f2302e78c_sx_331914_www1200-1200,https://p6-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/5054890e884e4130829b83cbfba80f5a~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818403922&x-signature=Qf2CLf14pCvVgnl%2BRDbjHM7zuv4%3D
18,177,177 首次上榜,3819445274112295408,【到手1-3箱】深邃之净五大连池天然苏打水弱碱性PH值8.5±0.5低钠,¥29-¥88,深邃之净饮品专卖店,¥75万 - ¥100万,10万 - 25万,1万 - 2.5万,10% - 15%,3819445274112295408_177,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_196cc4a9d61ad8db34fc52f6b7ae454e_sx_299284_www800-800,https://p6-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/6cbc896bae204a0985e57d57e86f0402~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818400914&x-signature=5M7caz4M5SyffkqfTZketZ9JajM%3D
18,178,178 首次上榜,3792541600933085571,【杯杯二选一】永和豆浆官方正品高蛋白高钙营养早餐,¥79,永和豆浆轻食旗舰店,¥75万 - ¥100万,10万 - 25万,1万 - 2.5万,10% - 15%,3792541600933085571_178,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_6acf2bf34300c13e04d67703785d6762_sx_321521_www800-800,https://p3-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/6d2f3cb6aa8849e98c105f4d76283cad~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818402799&x-signature=i4BVqt7ep162ISmFWLrCGosx2RM%3D
18,179,179 首次上榜,3836322616377999793,纯甄经典原味酸奶200g*20盒+凤梨味酸奶200g*10盒【DF】,¥89,纯甄官方旗舰店,¥75万 - ¥100万,10万 - 25万,1万 - 2.5万,10% - 15%,3836322616377999793_179,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/png_m_6b02e5cb34ed13d2566d8ed472df01fb_sx_1312714_www800-800,https://p6-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/8c770e493a0341f3abb0c334161fcae7~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818404466&x-signature=K5wAv98PYIor9xBDDQjVg9wiRHc%3D
18,180,180 首次上榜,3796055502631338276,认养一头牛哞星人儿童牛奶A2β-酪蛋白纯牛奶125ml*6箱zb/dr,¥179,哞星人牛奶旗舰店,¥75万 - ¥100万,7.5万 - 10万,"5,000 - 7,500",10% - 15%,3796055502631338276_180,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_4ec01269191cfceddad8825f4598d3d2_sx_159152_www800-800,https://p3-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/9e2386c532534bbf84174f90679b0a52~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818401311&x-signature=xCfCtRkxcNTzqSmJ6st0wsPSG9w%3D
19,181,181 12,3749636956452159628,LeTea乐品乐茶组合型花茶冷泡茶高端原叶袋泡茶包水果茶茉莉C,¥29-¥129,乐品乐茶官方旗舰店,¥75万 - ¥100万,25万 - 50万,1万 - 2.5万,5% - 7.5%,3749636956452159628_181,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_6aea8869d5bf88a2f8a299f6380fb7a9_sx_443346_www800-800,https://p6-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/9276103ef9ad4e8ca39d47525bceb268~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818404247&x-signature=zzleicvP3vqz1YFgSHEI0heRoeI%3D
19,182,182 首次上榜,3836181329234493762,留器雪域寂燃（黑茶）500克CY0330,¥999,澄叶茶器,¥75万 - ¥100万,"7,500 - 1万","750 - 1,000",15% - 20%,3836181329234493762_182,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_e3ecf61e554e36ce6d2c44f7aa17bb50_sx_352773_www2000-2000,https://p6-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/75841713e5a64b8480a00107afe4fd2e~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818404044&x-signature=dTTwAcJ2ZmVQcakaofg5hzvLr6c%3D
19,183,183 首次上榜,3607939734199997441,敦煌同款杏皮话梅茉莉茶送冷泡壶配料干净大份量冷热双泡,¥69-¥99,知竹棠花草茶旗舰店,¥75万 - ¥100万,10万 - 25万,1万 - 2.5万,10% - 15%,3607939734199997441_183,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/png_m_3d14ad11166d4b73e0e4ed01b65a7ce1_sx_2691498_www1254-1254,https://p6-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/bcff3da27fe2476da79efd5ca74adb6a~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818401460&x-signature=tUyNEwVnClR0QUDULFcU%2FENJ%2BjU%3D
19,184,184 159,3815969039226896573,【总监价到】南方黑芝麻糊原味浓香核桃黑豆黑芝麻粉营养早餐代餐zb,¥99,南方黑芝麻食品旗舰店,¥75万 - ¥100万,7.5万 - 10万,"7,500 - 1万",15% - 20%,3815969039226896573_184,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/png_m_08d6d18892338f30ffcff21fe6459d6f_sx_954696_www800-800,https://p3-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/e3b81ba5a3ec4dfc81b846baf33527ec~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818403547&x-signature=lr%2F22Wk2itg1eEnOEUe3440uBLY%3D
19,185,185 首次上榜,3817231050841653572,伊利（6月）纯牛奶250ml*21盒*1箱 营养早餐混发包装 DR,¥39,伊利集团乳制品专卖店,¥75万 - ¥100万,10万 - 25万,1万 - 2.5万,10% - 15%,3817231050841653572_185,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_2814a5eb35db4da6ac58545f2a3b55e9_sx_474012_www800-800,https://p3-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/45b9e776961b4d9483b02cf12d42faf9~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818401719&x-signature=Bv8pSujgGVPDk9VX3IO%2B07ybpYQ%3D
19,186,186 首次上榜,3834236473612304676,伊利 金典纯牛奶低碳如木装250ml*16盒*3箱 GQ,¥169,伊利官方旗舰店,¥75万 - ¥100万,7.5万 - 10万,"5,000 - 7,500",15% - 20%,3834236473612304676_186,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_addad0b34ac2b8fa1267d3b6dc932b09_sx_578401_www800-800,https://p3-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/a5c5df7947b64ceea544e8b1bdcecde2~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818402809&x-signature=MT6URhWOE9Wk4zpX5zb2nTF46c0%3D
19,187,187 首次上榜,3723531724244779281,柠檬共和国VC芭乐柠檬水畅纤柠檬水鲜果冷榨大瓶装柠檬水0糖0脂N,¥139,柠檬共和国官方旗舰店,¥75万 - ¥100万,10万 - 25万,1万 - 2.5万,10% - 15%,3723531724244779281_187,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/png_m_7ed80570af4b69213fd23c9eef39902c_sx_772644_www800-800,https://p3-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/c61bf512114e471cb61aa5f786e83065~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818403071&x-signature=n4q9XM6%2Baae7tUc9XNc1%2F1zeokg%3D
19,188,188 首次上榜,3807927314277335167,【欧扎克麦片】100%全谷物全麦脆1050g健身低脂代餐即食营养饱腹感,¥59-¥259,欧扎克官方旗舰店,¥75万 - ¥100万,10万 - 25万,1万 - 2.5万,20% - 25%,3807927314277335167_188,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_48ad604060b1c00335a348bcd57c0de2_sx_412820_www800-800,https://p6-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/84e87e11cc2e4c45aa60681183811826~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818403205&x-signature=U%2FQkpmeGy%2FdLrOKv3JH4X0VqaTA%3D
19,189,189 首次上榜,3799040855000613247,【活动价到手24瓶】景田纯净水360ml/560ml*24瓶饮用整箱膜包,¥19-¥25,水霸王,¥75万 - ¥100万,25万 - 50万,2.5万 - 5万,10% - 15%,3799040855000613247_189,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_75ad3b782058cd57119f774e4074c6cc_sx_194762_www1279-1279,https://p6-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/89cc18526fdc462795f041fb90f0bc00~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818402255&x-signature=VAbop6IDHT0u34FU5w5hZAHIMlA%3D
19,190,190 首次上榜,3835978735719415814,今小氧橙汁葡萄汁夏季解渴饮料便携好喝聚餐饮品共2箱,¥59,今氧旗舰店,¥75万 - ¥100万,10万 - 25万,1万 - 2.5万,20% - 25%,3835978735719415814_190,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/png_m_6ab6766967c4afd7de86b7874254b523_sx_774228_www604-604,https://p3-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/7c2eef52e34145d3b26b7a2861104e72~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818403209&x-signature=eaq%2BsiRdPBEoqsKv8tw7hgSmgyY%3D
20,191,191 首次上榜,3808837063487389978,伊利（6月）脱脂纯牛奶250ml*24盒*1箱 营养早餐奶 DR,¥54,伊利官方旗舰店,¥75万 - ¥100万,10万 - 25万,1万 - 2.5万,10% - 15%,3808837063487389978_191,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_420cb202602c86c16a0e52fec9a45876_sx_325253_www800-800,https://p3-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/a5c5df7947b64ceea544e8b1bdcecde2~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818402809&x-signature=MT6URhWOE9Wk4zpX5zb2nTF46c0%3D
20,192,192 首次上榜,3727208940027642001,【4两新疆奶】北亩时倾新疆哈密新鲜牛奶200g*8/16袋浓郁醇厚新疆奶,¥21-¥41,牛奶老张乳品店,¥75万 - ¥100万,10万 - 25万,1万 - 2.5万,10% - 15%,3727208940027642001_192,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_26c7d9344aa9123890063dd7aecd9d15_sx_555794_www2048-2048,https://p6-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/0e6e1d8f0ce34cf7bafbab43e876e70d~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818402193&x-signature=W%2Fh%2FIbdgu5Ppf%2B%2FJ5v0vEkiAkZ8%3D
20,193,193 首次上榜,3817273959737589994,【交个朋友空降专属】连咖啡3g*100颗金奖鲜萃意式浓缩速溶黑咖啡粉,¥359,连咖啡官方旗舰店,¥50万 - ¥75万,7.5万 - 10万,"5,000 - 7,500",10% - 15%,3817273959737589994_193,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_3b49cddcedfaff340c9ad4464a415a22_sx_470955_www800-800,https://p3-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/687340c6fa024953b5c2d5d7986e40d2~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818402920&x-signature=Qzi7suRulTpCybCk1nYLU3NCut8%3D
20,194,194 128,3785489683375587555,【300年非遗老字号】叶同仁 元气参茶匠心工艺茶汤干净,¥39-¥129,叶同仁营养食品旗舰店,¥50万 - ¥75万,10万 - 25万,1万 - 2.5万,10% - 15%,3785489683375587555_194,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_bdaadad27cad04ea8b2182910b98f87e_sx_292304_www1440-1440,https://p6-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/229e7c132dbd464f9cb603d73d8453f6~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818403211&x-signature=M%2BZ5Bv28j9ZjdKXRNHnwdr6jxkA%3D
20,195,195 -,3818300763961164225,东方甄选自营简酸奶袋装酸奶儿童成人浓郁酸牛奶早餐风味牛乳饮品,¥33,东方甄选官方旗舰店,¥50万 - ¥75万,10万 - 25万,2.5万 - 5万,15% - 20%,3818300763961164225_195,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_56b78c52654a0caa68db523afd59a3bf_sx_508379_www800-800,https://p6-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/e099e132c284459195df7b1538a5334f~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818402809&x-signature=6pj60AYqXmlV76y%2FXHTGlfZOI20%3D
20,196,196 首次上榜,3670447272967143840,欣善怡澳洲进口健身代餐即食冲泡全麦脆高膳食纤维即食烘焙麦片/M,¥59-¥244,欣善怡冲饮旗舰店,¥50万 - ¥75万,10万 - 25万,1万 - 2.5万,15% - 20%,3670447272967143840_196,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/png_m_1d214dc4c2a062adcc16a2b66c974c77_sx_865063_www800-800,https://p3-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/7ef02d856afe45878e997e56ff96d7aa~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818403968&x-signature=GqgmnGScQLREGYqC7GHVaLC3ibU%3D
20,197,197 首次上榜,3812033199790490035,【总监福利】认养一头牛更好吸收A2β-酪蛋白生牛乳营养奶粉-ZB,¥409,认养一头牛奶粉旗舰店,¥50万 - ¥75万,2.5万 - 5万,"2,500 - 5,000",10% - 15%,3812033199790490035_197,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/png_m_2dfdf2f46de5f2ebf8a908d6040ee506_sx_321458_www800-800,https://p6-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/3decec31906e4144994f25cf25a0ae02~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818404245&x-signature=MDIfV4G6Zc5caifUqdYoWhKWsHs%3D
20,198,198 57,3825955735636934965,【季节限定】冰香5°冷泡茶 芭乐油柑奇兰 柚子抹茶滇绿 荔枝红茶,¥18-¥88,山里质造官方旗舰店,¥50万 - ¥75万,10万 - 25万,"7,500 - 1万",10% - 15%,3825955735636934965_198,https://p9-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_37d5e5fbb523fe34822024d5112b46c7_sx_233581_www1080-1080,https://p3-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/e82f19e6907541989ffc50cbeae0ca2c~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818401521&x-signature=EilFEI1cxAAezYrNlUBiDbAWD%2Bg%3D
20,199,199 首次上榜,3836105800162607169,2026新茶 雀舌龙珠 鲜爽回甘 清香持久 一泡一颗 支持试喝,¥49-¥89,荒寻山野茶集小铺,¥50万 - ¥75万,10万 - 25万,1万 - 2.5万,15% - 20%,3836105800162607169_199,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/jpeg_m_28a307b6467ee68deba662aca0234a15_sx_585838_www2000-2000,https://p3-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/e5e3175e15894294817d7d47af277a00~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818401542&x-signature=oT8cqJlhv9TzSJKKcn8EkFaZbIk%3D
20,200,200 首次上榜,3738901264822567387,【达人专属】新品上市！瑞幸即享醇乳风味冻干大颗粒低糖咖啡拿铁,¥33-¥69,瑞幸即享官方旗舰店,¥50万 - ¥75万,10万 - 25万,1万 - 2.5万,10% - 15%,3738901264822567387_200,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/png_m_4757c8971cb0178d6145550094a56180_sx_617477_www800-800,https://p6-ecom-qualification-sign.ecombdimg.com/tos-cn-i-6vegkygxbk/815e4d8a726f44b09ddb08116ff431e2~tplv-6vegkygxbk-s:750.image?lk3s=c9156bde&x-expires=1818404257&x-signature=%2BaXiHfmVo%2F9VVVaq6gS2l%2BjNrO0%3D
